Episodios del archivo;0;Distancias;3;Segmentos de angulos;4
False;False;False;False;0;0;-100;-100;-100;-100
False;False;False;False;0;1;-100;-100;-100;-100
False;False;False;False;0;2;-100;-100;-100;-100
False;False;False;False;0;3;-100;-100;-100;-100
False;False;False;False;1;0;-100;-100;-100;-100
False;False;False;False;1;1;-100;-100;-100;-100
False;False;False;False;1;2;-100;-100;-100;-100
False;False;False;False;1;3;-100;-100;-100;-100
False;False;False;False;2;0;-100;-100;-100;-100
False;False;False;False;2;1;-100;-100;-100;-100
False;False;False;False;2;2;-100;-100;-100;-100
False;False;False;False;2;3;-100;-100;-100;-100
True;False;False;False;0;0;0;-100;-100;-100
True;False;False;False;0;1;0;-100;-100;-100
True;False;False;False;0;2;0;-100;-100;-100
True;False;False;False;0;3;0;-100;-100;-100
True;False;False;False;1;0;0;-100;-100;-100
True;False;False;False;1;1;0;-100;-100;-100
True;False;False;False;1;2;0;-100;-100;-100
True;False;False;False;1;3;0;-100;-100;-100
True;False;False;False;2;0;0;-100;-100;-100
True;False;False;False;2;1;0;-100;-100;-100
True;False;False;False;2;2;0;-100;-100;-100
True;False;False;False;2;3;0;-100;-100;-100
False;True;False;False;0;0;-100;0;-100;-100
False;True;False;False;0;1;-100;0;-100;-100
False;True;False;False;0;2;-100;0;-100;-100
False;True;False;False;0;3;-100;0;-100;-100
False;True;False;False;1;0;-100;0;-100;-100
False;True;False;False;1;1;-100;0;-100;-100
False;True;False;False;1;2;-100;0;-100;-100
False;True;False;False;1;3;-100;0;-100;-100
False;True;False;False;2;0;-100;0;-100;-100
False;True;False;False;2;1;-100;0;-100;-100
False;True;False;False;2;2;-100;0;-100;-100
False;True;False;False;2;3;-100;0;-100;-100
True;True;False;False;0;0;-19,0039;-82,07719;-101,2484;-101,6332
True;True;False;False;0;1;-83,23219;-8,499598;-99,77107;-122,5843
True;True;False;False;0;2;-2,842619;-1,499097;-100;-100
True;True;False;False;0;3;0;0;-100;-100
True;True;False;False;1;0;-4,686073;-8,345589;-96,61354;-99,51678
True;True;False;False;1;1;9,308356;11,04297;-100;-99,85326
True;True;False;False;1;2;32,56213;7,81288;-100;-100
True;True;False;False;1;3;-0,9191183;3,98104;-98,03176;-96,17152
True;True;False;False;2;0;0,721504;7,818852;-95,44579;-99,13579
True;True;False;False;2;1;9,162577;0;-99,40212;-97,31925
True;True;False;False;2;2;0;0;-100;-100
True;True;False;False;2;3;12,47343;0;-100;-94,09901
False;False;True;False;0;0;-100;-100;0;-100
False;False;True;False;0;1;-100;-100;0;-100
False;False;True;False;0;2;-100;-100;0;-100
False;False;True;False;0;3;-100;-100;0;-100
False;False;True;False;1;0;-100;-100;0;-100
False;False;True;False;1;1;-100;-100;0;-100
False;False;True;False;1;2;-100;-100;0;-100
False;False;True;False;1;3;-100;-100;0;-100
False;False;True;False;2;0;-100;-100;0;-100
False;False;True;False;2;1;-100;-100;0;-100
False;False;True;False;2;2;-100;-100;0;-100
False;False;True;False;2;3;-100;-100;0;-100
True;False;True;False;0;0;-56,02665;-131,5372;-3,313289;-100
True;False;True;False;0;1;-54,50609;-114,4018;1,778729;-100
True;False;True;False;0;2;0;-100;0;-100
True;False;True;False;0;3;-9,935544;-102,5514;-59,10237;-100
True;False;True;False;1;0;-9,489714;-61,55923;9,091879;-100
True;False;True;False;1;1;-2,076613;-100;6,375119;-100
True;False;True;False;1;2;0;-100;0;-100
True;False;True;False;1;3;-0,1097256;-75,7225;-4,134629;-100
